_id,Anno,Quartiere,NIL,Uomini,Donne,Totale,Minori,Stranieri,Famiglie,Famiglie unipersonali,80 e più soli,Nati,Nati fuori dal matrimonio,Nati con almeno un genitore straniero,Morti,Emigrati,Immigrati,80 e più,65 e più,Prima cittadinanza,residenti prima cittadinanza,Seconda cittadinanza,residenti seconda cittadinanza,Terza cittadinanza,residenti terza cittadinanza,Scuola dell'infanzia (numero),Scuola primaria (numero),Scuola secondaria di primo grado (numero),Area (metri quadrati),fermate linee superficie,fermate metro,piste ciclabili (m)
406,2015,Parco dei Navigli,86,173,132,305,58,46,138,62,2,1,0,0,0,12,7,4,26,Albania,9,Bulgaria,9,Romania,8,0,0,0,"3617836,27",2,0,0
407,2015,Parco delle Abbazie,85,241,218,459,131,205,191,93,3,11,9,5,2,28,6,7,39,Romania,74,Montenegro,61,Bosnia-Erzegovina,37,0,0,0,13722000,22,0,1940
408,2015,Parco Forlanini - Ortica,24,540,448,988,151,313,500,265,22,14,12,7,3,47,73,36,124,Egitto,54,Romania,47,Filippine,22,0,0,0,"2925814,52",16,1,3800
409,2015,Parco Lambro - Cimiano,18,9021,10504,19525,2766,2968,9916,4491,1114,146,54,52,250,511,567,2202,5690,Filippine,586,Perù,385,Egitto,277,7,4,3,"4971969,5",61,3,1940
410,2015,Parco Monlué - Ponte Lambro,31,2689,2394,5083,986,1781,2198,959,99,49,28,26,41,234,226,177,746,Egitto,268,Ecuador,198,Perù,190,1,1,0,"2639289,21",21,0,3430
411,2015,Parco Nord,84,47,47,94,18,23,47,23,2,1,0,1,1,5,3,3,14,Egitto,6,"Cinese, Repubblica Popolare",5,Filippine,3,1,1,0,"1533639,39",12,0,1200
412,2015,Parco Sempione,8,3,0,3,1,0,1,0,0,0,0,0,0,0,672,0,0,"",0,"",0,"",0,0,0,0,"470434,33",8,0,1350
413,2015,Porta Romana,27,7610,8661,16271,2221,1708,8306,3821,553,140,47,30,162,489,730,1078,3509,Filippine,318,"Cinese, Repubblica Popolare",118,Perù,113,1,2,1,"1002793,53",36,1,420
414,2015,Portello,67,3692,4216,7908,1157,783,3978,1765,373,68,24,17,102,145,264,775,2159,Perù,114,Filippine,100,"Cinese, Repubblica Popolare",72,3,3,1,"909636,6",22,0,0
415,2015,QT 8,66,1856,2230,4086,645,417,1956,841,233,24,12,2,49,73,94,454,1078,Filippine,53,Sri Lanka (ex Ceylon),46,"Cinese, Repubblica Popolare",38,3,2,1,"1024437,42",18,1,917
416,2015,Quarto Cagnino,61,4658,5008,9666,1462,945,4681,1929,280,75,30,21,83,118,213,691,2571,Egitto,181,"Cinese, Repubblica Popolare",113,Filippine,113,3,1,1,"986391,48",29,0,630
417,2015,Quarto Oggiaro,76,14894,16105,30999,5203,6872,15328,6752,1207,229,117,106,435,701,556,2523,7134,"Cinese, Repubblica Popolare",1579,Egitto,904,Filippine,668,6,5,3,"2778263,75",47,2,840
418,2015,Quinto Romano,62,2318,2450,4768,655,438,2305,925,133,27,7,12,37,95,73,296,1189,Egitto,69,Filippine,54,Perù,47,1,1,0,"1645859,77",19,0,1680
419,2015,Quintosole,39,645,158,803,64,143,164,92,7,3,0,2,10,65,97,15,104,Egitto,33,Albania,27,Romania,18,0,0,0,"1057528,77",4,0,0
420,2015,Ripamonti,38,6838,7285,14123,2236,1698,6814,2591,480,108,30,30,110,298,349,1013,3683,Filippine,235,Egitto,169,Sri Lanka (ex Ceylon),143,4,2,1,"1853233,5",34,0,930
421,2015,Rogoredo,33,5064,4853,9917,2046,1981,4799,2136,195,113,36,33,62,281,276,401,1416,Egitto,292,Perù,207,Filippine,204,2,1,1,"1200161,64",8,0,0
422,2015,Ronchetto delle Rane,40,395,363,758,164,116,312,88,14,2,1,0,5,17,6,31,102,Egitto,38,Filippine,22,Sri Lanka (ex Ceylon),11,0,0,0,"188870,6",1,0,0
423,2015,Ronchetto sul Naviglio,48,6929,7670,14599,2078,1779,7409,3226,551,104,37,38,160,325,325,1205,4187,Egitto,385,Perù,195,Filippine,182,4,4,3,"2406775,2",39,0,4430
424,2015,S. Cristoforo,45,6488,6894,13382,2098,2534,7188,3650,428,106,40,34,121,299,483,861,3075,Egitto,648,Filippine,266,Sri Lanka (ex Ceylon),189,4,1,1,"1596174,14",37,0,4200
425,2015,S. Siro,60,6040,6499,12539,2302,2150,5776,1970,375,95,40,35,121,315,393,962,2921,Filippine,427,Francia,380,Perù,156,6,8,4,"3435307,37",65,0,0
426,2015,Sacco,74,138,115,253,34,52,124,50,5,1,1,0,2,7,13,12,56,"Cinese, Repubblica Popolare",29,Filippine,5,Bolivia,3,0,0,0,"708465,8",4,0,2204
427,2015,Sarpi,69,13732,16096,29828,4850,4989,14684,6746,1016,276,130,72,297,818,1085,2111,6219,"Cinese, Repubblica Popolare",2119,Filippine,549,Sri Lanka (ex Ceylon),215,5,4,3,"1811914,53",70,0,0
428,2015,Scalo Romana,36,6428,5615,12043,1757,4280,5951,2882,259,107,38,66,80,362,700,543,2091,Egitto,895,Filippine,661,Bangladesh,394,0,1,0,"1736727,98",26,0,2000
429,2015,Selinunte,57,12799,13835,26634,4630,9477,13579,6761,1123,285,97,195,289,671,970,2041,5773,Egitto,3104,Filippine,1226,Romania,836,2,1,0,"984925,54",47,0,0
430,2015,Stadera,42,14610,15311,29921,4851,5906,15844,7636,1177,270,116,99,297,721,860,2328,6750,Filippine,1061,Egitto,883,Perù,413,8,5,3,"3232237,35",47,1,2600
431,2015,Stephenson,75,47,36,83,9,24,40,15,1,0,0,0,0,2,5,2,16,"Cinese, Repubblica Popolare",7,Filippine,5,Sri Lanka (ex Ceylon),4,0,0,0,"560097,89",0,0,0
432,2015,Tibaldi,43,5463,6006,11469,1407,1907,6084,3106,546,95,35,40,121,323,460,1012,2913,Egitto,348,Filippine,295,Perù,141,2,1,1,"786214,31",22,0,0
433,2015,Ticinese,6,9068,10543,19611,2716,2122,9883,4639,662,177,57,37,172,499,726,1328,4371,Filippine,315,Egitto,250,"Cinese, Repubblica Popolare",182,9,3,2,"1255064,75",37,0,184
434,2015,Tortona,50,6782,8185,14967,2334,1208,7248,3002,563,101,36,17,139,301,461,1192,3701,Filippine,198,Sri Lanka (ex Ceylon),87,Egitto,83,4,2,0,"996786,39",23,1,730
435,2015,Tre Torri,59,835,932,1767,350,238,822,339,60,11,0,3,14,25,137,117,356,Francia,47,Filippine,28,Spagna,16,0,0,0,"513316,34",14,0,780
436,2015,Trenno,64,2127,2066,4193,553,314,1982,751,109,18,8,4,31,115,134,247,1162,Eritrea,31,Pakistan,30,Filippine,28,2,0,0,"489710,56",13,0,225
437,2015,Triulzo Superiore,32,943,658,1601,305,1095,837,485,18,16,4,13,3,71,110,28,111,Egitto,265,Sri Lanka (ex Ceylon),178,Filippine,147,0,0,0,"1395022,03",14,1,0
438,2015,Umbria - Molise,28,10586,11816,22402,3295,4398,11204,5180,927,188,59,67,202,533,723,1896,5309,Filippine,787,Egitto,610,Perù,294,3,1,0,"1192396,73",43,1,2910
439,2015,Viale Monza,16,13829,14629,28458,4481,6614,14494,6705,898,250,103,121,251,714,1030,1896,6411,Filippine,1685,Perù,704,Egitto,693,9,6,2,"1135239,32",39,0,0
440,2015,Vigentina,5,6259,7287,13546,2168,1471,6384,2663,528,94,33,24,144,307,470,1182,3364,Filippine,190,Sri Lanka (ex Ceylon),174,Egitto,138,4,3,3,"3427070,6",84,0,902
441,2015,Villapizzone,71,19761,20722,40483,6624,12894,19955,9015,1500,376,154,206,418,982,1329,2983,8409,"Cinese, Repubblica Popolare",2793,Filippine,1967,Egitto,1820,11,8,3,"3005623,49",64,4,0
442,2015,Washington,51,11790,14561,26351,4206,2559,13390,6182,1133,221,84,47,265,548,810,2266,6577,Filippine,509,Francia,193,Ucraina,171,4,3,3,"1306450,76",59,0,2440
443,2015,XXII Marzo,26,14253,16869,31122,4695,2931,15495,6975,1212,223,86,29,308,695,912,2474,7718,Filippine,496,Perù,257,Sri Lanka (ex Ceylon),182,5,3,3,"1637499,71",68,0,1140
444,2015,N.D.,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,"",0,"",0,"",0,0,0,0,0,0,0,0
445,2016,Adriano,17,8459,7972,16431,3083,3581,7353,2943,297,163,60,63,97,429,576,622,2492,Filippine,538,Egitto,486,"Cinese, Repubblica Popolare",390,4,1,0,"2431560,11",34,0,1360
446,2016,Affori,80,12343,12395,24738,4166,7143,11963,5088,714,250,91,121,191,664,124,1514,4863,"Cinese, Repubblica Popolare",1766,Egitto,1171,Filippine,1096,6,3,2,"2070893,65",21,2,1550
447,2016,Baggio,55,14054,15527,29581,4631,5364,14841,6717,1206,216,103,95,338,703,693,2578,7877,Filippine,1049,Perù,707,Egitto,619,7,3,2,"3478599,96",55,0,0
448,2016,Bande Nere,52,19888,23862,43750,6120,6759,22269,10258,2354,357,125,142,661,1091,1408,4948,12380,Filippine,1619,Egitto,600,Perù,563,13,7,6,"2663880,93",73,3,0
449,2016,Barona,46,7910,8962,16872,2295,2230,8012,3268,747,102,50,43,224,345,254,1597,5353,Egitto,518,Filippine,272,Marocco,196,3,3,1,"2006324,59",59,0,1240
450,2016,Bicocca,15,4294,4137,8431,1517,1406,3985,1670,134,104,36,26,53,260,378,337,1290,Egitto,211,Filippine,208,"Cinese, Repubblica Popolare",141,0,0,0,"1534521,13",39,3,3070
451,2016,Bovisa,77,7057,6685,13742,2157,4904,7439,4073,454,136,50,93,103,399,169,799,2385,Egitto,1198,"Cinese, Repubblica Popolare",864,Filippine,566,4,2,1,"1913132,63",27,1,3470
452,2016,Bovisasca,81,3362,3708,7070,1056,914,3308,1262,266,49,24,16,97,185,244,654,1953,"Cinese, Repubblica Popolare",104,Egitto,102,Perù,97,3,1,1,"1576826,44",23,0,0
453,2016,Brera,2,8320,9636,17956,2914,2456,8987,4138,586,116,49,25,165,613,834,1218,4134,Filippine,393,Sri Lanka (ex Ceylon),180,Romania,128,5,5,3,"1637395,23",63,4,1354
454,2016,Bruzzano,83,6258,6610,12868,2163,2367,6161,2418,358,117,49,47,126,346,7,850,3060,Egitto,384,Perù,225,Ecuador,209,3,2,1,"1667691,29",21,1,0
455,2016,Buenos Aires - Venezia,21,28725,32831,61556,9151,7412,30661,13773,2172,480,180,121,562,1473,2085,4549,14281,Filippine,1319,"Cinese, Repubblica Popolare",669,Sri Lanka (ex Ceylon),466,9,5,4,"2877542,27",119,5,1220
456,2016,Cantalupa,47,258,240,498,76,73,254,112,3,3,2,2,5,20,27,9,87,Egitto,15,"Cinese, Repubblica Popolare",12,Ecuador,5,0,0,0,"926716,81",2,0,1460
457,2016,Cascina Triulza - Expo,73,658,94,752,12,144,21,4,0,0,0,0,0,80,130,2,36,Marocco,36,Romania,25,Albania,24,0,0,0,"1729126,9",1,0,2204
458,2016,Centrale,10,9344,8731,18075,2469,4498,8732,3977,527,150,69,65,132,568,856,1136,3641,Bangladesh,702,Filippine,593,"Cinese, Repubblica Popolare",544,3,3,3,"1556077,52",65,5,878
459,2016,Chiaravalle,34,549,517,1066,130,146,522,219,28,4,1,1,10,32,14,59,254,Filippine,22,Egitto,17,Romania,16,1,0,0,"311640,12",4,0,0
460,2016,Città Studi,22,16647,19474,36121,4938,5324,18229,8409,1605,277,106,89,380,923,1268,3282,9224,Filippine,910,Perù,528,Sri Lanka (ex Ceylon),416,7,8,5,"2207487,44",88,2,564
461,2016,Comasina,82,4691,4821,9512,1799,3036,4357,1849,349,99,35,56,75,299,275,661,1916,"Cinese, Repubblica Popolare",986,Egitto,388,Perù,248,3,2,2,"926734,56",24,1,0
462,2016,Corsica,25,8923,10518,19441,2754,2822,9604,4257,794,151,50,43,177,444,619,1719,4754,Filippine,665,"Cinese, Repubblica Popolare",238,Perù,238,5,3,3,"1081329,7",35,2,1930
463,2016,De Angeli - Monte Rosa,58,9451,11436,20887,3231,2529,10492,4860,853,185,76,46,232,502,798,1825,5114,Filippine,398,Francia,265,Perù,182,3,2,3,"1323078,54",249,2,1550
464,2016,Dergano,79,11819,10862,22681,3743,7841,11107,5263,618,226,87,130,175,713,710,1301,3930,Egitto,1730,"Cinese, Repubblica Popolare",1632,Filippine,975,3,3,3,"1358615,04",29,3,325
465,2016,Duomo,1,8121,8782,16903,2745,2114,8360,3813,529,128,54,32,121,508,829,1105,3731,Filippine,404,Sri Lanka (ex Ceylon),261,Francia,131,4,4,3,"2341704,07",106,8,0
466,2016,Ex OM - Morivione,37,3694,4021,7715,1299,1285,3565,1543,215,54,18,21,122,215,257,622,1673,Filippine,239,Egitto,154,"Cinese, Repubblica Popolare",130,2,2,1,"817976,68",10,0,510
467,2016,Farini,78,2085,1872,3957,588,1412,1922,834,82,48,23,26,13,147,794,174,640,Egitto,352,"Cinese, Repubblica Popolare",334,Filippine,130,0,0,0,"1010230,89",17,0,325
468,2016,Figino,63,1022,1038,2060,357,427,1015,431,45,13,8,7,14,43,68,103,416,Romania,61,Sri Lanka (ex Ceylon),58,Egitto,53,2,2,1,"1424713,85",11,0,0
469,2016,Forze Armate,56,11512,12772,24284,3736,4280,12249,5733,900,172,62,63,276,603,594,1855,6240,Filippine,864,Egitto,714,Perù,428,7,5,2,"3206902,39",66,2,0
470,2016,Gallaratese,65,14831,17165,31996,4241,2938,16384,7434,1759,180,75,58,470,634,599,4027,11094,Romania,371,Filippine,350,Perù,271,6,6,3,"3894538,21",87,5,2570
471,2016,Garibaldi Repubblica,9,2632,2874,5506,727,763,2738,1253,172,49,18,13,44,149,305,373,1155,"Cinese, Repubblica Popolare",106,Perù,80,Sri Lanka (ex Ceylon),49,1,0,0,"785668,25",27,2,1290
472,2016,Ghisolfa,70,8244,9394,17638,2811,3092,8734,3871,752,167,69,74,165,412,548,1420,3867,"Cinese, Repubblica Popolare",663,Filippine,540,Egitto,297,0,0,0,"1051452,21",32,0,203
473,2016,Giambellino,49,14949,16533,31482,5141,7995,16051,7693,1308,274,86,133,322,826,821,2447,7051,Egitto,1956,Filippine,1391,Sri Lanka (ex Ceylon),676,2,2,2,"1965274,21",57,4,1890
474,2016,Giardini Porta Venezia,3,26,24,50,8,7,21,9,1,0,0,0,0,0,6,2,6,Filippine,3,Sri Lanka (ex Ceylon),3,Stati Uniti d'America,1,1,0,0,"249646,83",3,0,0
475,2016,Gratosoglio - Ticinello,41,8894,9882,18776,2958,2722,8656,3345,812,92,51,35,247,359,314,1950,5495,Egitto,424,Filippine,360,Marocco,237,3,4,2,"3312818,32",37,0,2153
476,2016,Greco,13,7499,7895,15394,2392,3766,7540,3385,602,117,52,61,161,432,475,1279,3385,Filippine,822,"Cinese, Repubblica Popolare",619,Egitto,401,2,2,2,"1768669,43",35,0,3460
477,2016,Guastalla,4,6909,8117,15026,2348,1800,7433,3266,536,133,45,33,154,414,564,1130,3678,Filippine,358,Sri Lanka (ex Ceylon),283,Romania,90,6,7,9,"1548020,74",52,2,0
478,2016,Isola,11,11021,11623,22644,3161,4068,11199,5057,741,209,81,64,185,723,956,1532,4638,"Cinese, Repubblica Popolare",646,Egitto,601,Filippine,498,4,3,3,"1322966,34",53,1,285
479,2016,Lambrate,23,5417,5717,11134,1910,2002,5407,2501,335,101,30,20,136,337,367,776,2133,Filippine,424,Egitto,273,Romania,145,6,4,2,"3096861,87",39,0,1595
480,2016,Lodi - Corvetto,35,17293,18756,36049,5504,9174,18030,8264,1536,309,121,152,458,1159,1058,3155,8645,Filippine,1712,Egitto,1492,Perù,775,9,7,4,"3639092,52",54,4,1680
481,2016,Lorenteggio,53,6543,7349,13892,2178,1968,6614,2662,657,110,37,41,172,318,445,1537,3715,Egitto,426,Filippine,214,Romania,152,5,4,2,"2635327,1",44,0,2100
482,2016,Loreto,20,23112,21593,44705,6485,15415,21814,9887,1175,398,168,209,359,1521,1923,2438,7800,Filippine,2905,Egitto,2888,"Cinese, Repubblica Popolare",1772,7,5,4,"1747565,53",56,2,640
483,2016,Maciachini - Maggiolina,12,12447,13687,26134,3823,5230,13141,6122,1077,214,82,85,265,661,825,2144,6178,Filippine,932,"Cinese, Repubblica Popolare",928,Egitto,647,8,3,2,"1674980,95",51,1,458
484,2016,Magenta - S. Vittore,7,7990,9306,17296,2971,1847,8358,3483,593,127,40,32,154,426,684,1244,3909,Filippine,321,Sri Lanka (ex Ceylon),216,Francia,214,5,6,4,"1390146,88",58,4,1840
485,2016,Maggiore - Musocco,72,2481,2653,5134,847,874,2852,1356,175,41,13,21,65,101,161,344,1309,Egitto,118,Perù,110,Romania,91,2,2,1,"3030188,71",47,0,0
486,2016,Mecenate,30,8865,10178,19043,2837,3052,9668,4387,1155,151,63,63,291,452,397,2457,5406,Perù,407,Filippine,396,Egitto,266,5,4,2,"3821389,97",86,0,1940
487,2016,Muggiano,54,1531,1557,3088,748,204,1350,513,33,29,11,5,12,51,66,78,349,Egitto,30,Ecuador,28,Perù,21,1,1,0,"444218,42",7,0,1040
488,2016,Navigli,44,8041,9099,17140,2552,2191,8608,4181,543,187,80,40,136,472,660,1102,3407,Egitto,251,Filippine,244,Romania,170,4,1,0,"1483927,87",58,2,8020
489,2016,Niguarda - Cà Granda,14,17297,19238,36535,5356,5132,18401,8329,1620,249,97,100,443,956,817,3436,10049,Egitto,750,"Cinese, Repubblica Popolare",515,Filippine,514,10,6,4,"4251281,95",115,0,859
490,2016,Ortomercato,29,2127,2068,4195,649,1604,2087,997,153,37,17,25,35,146,136,321,877,Egitto,449,Filippine,229,"Cinese, Repubblica Popolare",145,1,1,1,"1402519,65",15,0,1400
491,2016,Padova,19,18132,18586,36718,5455,12430,18128,8267,1349,340,139,203,350,1025,1201,2842,7943,Filippine,2649,Egitto,2340,"Cinese, Repubblica Popolare",1212,7,4,3,"2061945,5",49,2,650
492,2016,Pagano,68,7997,9156,17153,3101,1613,8233,3542,668,128,43,17,158,351,539,1380,4048,Filippine,274,Francia,153,Sri Lanka (ex Ceylon),134,2,2,2,"1289734,29",53,1,1887
493,2016,Parco Agricolo Sud,87,157,140,297,69,29,138,60,6,6,3,1,8,44,21,11,40,Ucraina,5,Marocco,4,"Serbia, Repubblica di, Repubblica di",4,0,0,0,"5844580,12",1,0,2750
494,2016,Parco Bosco in Città,88,180,187,367,82,98,176,87,4,6,2,3,1,87,1,12,74,Romania,49,Perù,9,Ecuador,7,0,0,0,"7837668,61",22,0,100
495,2016,Parco dei Navigli,86,170,125,295,56,44,128,59,2,3,2,1,1,20,18,5,27,Romania,10,Albania,9,Egitto,8,0,0,0,"3617836,27",2,0,0
496,2016,Parco delle Abbazie,85,236,218,454,133,188,180,87,3,11,6,7,0,27,16,8,39,Romania,66,Montenegro,59,Bosnia-Erzegovina,30,0,0,0,13722000,22,0,1940
497,2016,Parco Forlanini - Ortica,24,675,476,1151,148,469,517,274,21,8,4,5,7,39,228,35,127,Egitto,57,Romania,45,Nigeria,32,0,0,0,"2925814,52",16,1,3800
498,2016,Parco Lambro - Cimiano,18,8972,10388,19360,2743,2881,9885,4488,1104,140,53,56,264,535,508,2221,5594,Filippine,558,Perù,336,Egitto,261,7,4,3,"4971969,5",61,3,1940
499,2016,Parco Monlué - Ponte Lambro,31,2685,2367,5052,971,1735,2231,985,94,46,22,20,42,295,221,176,728,Egitto,287,Perù,192,Ecuador,181,1,1,0,"2639289,21",21,0,3430
500,2016,Parco Nord,84,50,51,101,19,21,47,24,2,1,0,0,1,1,10,3,13,"Cinese, Repubblica Popolare",5,Filippine,3,Romania,3,1,1,0,"1533639,39",12,0,1200
501,2016,Parco Sempione,8,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,"",0,"",0,"",0,0,0,0,"470434,33",8,0,1350
502,2016,Porta Romana,27,7678,8724,16402,2248,1711,8417,3893,562,157,60,24,152,389,700,1104,3514,Filippine,295,"Cinese, Repubblica Popolare",132,Perù,104,1,2,1,"1002793,53",36,1,420
503,2016,Portello,67,3769,4321,8090,1203,785,4089,1837,369,68,25,13,99,190,270,774,2173,Filippine,114,Perù,112,"Cinese, Repubblica Popolare",75,2,2,1,"909636,6",22,0,0
504,2016,QT 8,66,1828,2206,4034,631,390,1960,848,229,28,12,5,51,114,71,433,1062,Filippine,50,Sri Lanka (ex Ceylon),46,"Cinese, Repubblica Popolare",41,3,2,1,"1024437,42",18,1,917
505,2016,Quarto Cagnino,61,4732,5075,9807,1502,977,4762,1999,304,63,28,18,106,183,196,739,2579,Egitto,181,Filippine,122,"Cinese, Repubblica Popolare",121,3,1,1,"986391,48",29,0,630
506,2016,Quarto Oggiaro,76,14807,16031,30838,5167,6851,15226,6731,1215,227,118,112,356,771,525,2535,7106,"Cinese, Repubblica Popolare",1628,Egitto,884,Filippine,663,6,5,3,"2778263,75",47,2,840
507,2016,Quinto Romano,62,2306,2440,4746,653,456,2324,942,143,24,11,11,42,102,70,318,1226,Egitto,75,Filippine,54,Romania,54,1,1,0,"1645859,77",19,0,1680
508,2016,Quintosole,39,631,155,786,55,144,161,90,6,0,0,0,1,74,91,15,124,Egitto,30,Albania,27,Romania,20,0,0,0,"1057528,77",4,0,0
509,2016,Ripamonti,38,6957,7482,14439,2308,1754,6971,2686,506,114,47,31,129,280,355,1089,3729,Filippine,256,Egitto,175,Sri Lanka (ex Ceylon),143,4,2,1,"1853233,5",34,0,930
510,2016,Rogoredo,33,5129,4945,10074,2119,1964,4866,2132,210,114,41,29,67,302,322,409,1427,Egitto,289,Filippine,220,Perù,181,2,1,1,"1200161,64",8,0,0
511,2016,Ronchetto delle Rane,40,394,353,747,158,117,321,94,10,2,0,2,6,15,11,27,101,Egitto,36,Filippine,24,Sri Lanka (ex Ceylon),11,0,0,0,"188870,6",1,0,0
512,2016,Ronchetto sul Naviglio,48,6907,7647,14554,2075,1820,7327,3188,561,86,33,40,158,355,319,1284,4165,Egitto,379,Perù,183,Filippine,182,4,4,3,"2406775,2",39,0,4430
513,2016,S. Cristoforo,45,6616,6890,13506,2094,2561,7241,3703,436,124,48,53,129,413,584,875,3022,Egitto,642,Filippine,267,Sri Lanka (ex Ceylon),207,5,1,1,"1596174,14",37,0,4200
514,2016,S. Siro,60,6061,6513,12574,2276,2145,5810,2003,378,74,32,27,129,353,382,1002,2913,Filippine,415,Francia,382,Perù,157,6,8,3,"3435307,37",65,0,0
515,2016,Sacco,74,142,113,255,34,56,132,51,5,4,3,2,3,3,8,14,57,"Cinese, Repubblica Popolare",29,Filippine,5,Sri Lanka (ex Ceylon),4,0,0,0,"708465,8",4,0,2204
516,2016,Sarpi,69,13846,16249,30095,4926,5052,14814,6829,1013,316,142,103,301,785,1135,2115,6198,"Cinese, Repubblica Popolare",2158,Filippine,556,Sri Lanka (ex Ceylon),209,5,4,3,"1811914,53",70,0,0
517,2016,Scalo Romana,36,6591,5739,12330,1821,4346,6097,2978,273,103,34,64,77,384,595,569,2134,Egitto,935,Filippine,665,Bangladesh,390,0,1,0,"1736727,98",26,0,2000
518,2016,Selinunte,57,12964,13926,26890,4724,9644,13661,6820,1127,258,94,176,307,761,909,2038,5680,Egitto,3167,Filippine,1269,Romania,938,2,1,0,"984925,54",47,0,0
519,2016,Stadera,42,14614,15437,30051,4898,5933,15958,7749,1217,263,94,101,282,784,743,2392,6756,Filippine,1076,Egitto,873,Perù,408,8,5,3,"3232237,35",47,1,2600
520,2016,Stephenson,75,43,36,79,9,24,38,13,1,0,0,0,0,4,531,4,16,"Cinese, Repubblica Popolare",7,Filippine,5,Sri Lanka (ex Ceylon),4,0,0,0,"560097,89",0,0,0
521,2016,Tibaldi,43,5483,6038,11521,1458,1895,6122,3131,582,103,42,30,125,309,405,1059,2891,Egitto,343,Filippine,287,"Cinese, Repubblica Popolare",132,2,1,1,"786214,31",22,0,0
522,2016,Ticinese,6,9004,10525,19529,2696,2055,9834,4698,671,171,69,29,192,514,742,1336,4376,Filippine,306,Egitto,235,"Cinese, Repubblica Popolare",181,7,3,2,"1255064,75",37,0,184
523,2016,Tortona,50,6768,8176,14944,2334,1172,7249,3041,582,127,48,17,159,313,464,1244,3697,Filippine,177,Sri Lanka (ex Ceylon),86,Egitto,80,4,2,0,"996786,39",23,1,730
524,2016,Tre Torri,59,935,1045,1980,425,325,900,373,71,13,2,3,9,29,122,125,367,Francia,67,Filippine,26,Spagna,23,0,0,0,"513316,34",14,0,780
525,2016,Trenno,64,2113,2057,4170,523,327,2004,776,123,18,6,3,22,122,114,267,1215,Filippine,31,Somalia,27,Ucraina,22,1,0,0,"489710,56",13,0,225
526,2016,Triulzo Superiore,32,945,691,1636,339,1117,838,470,16,26,10,21,7,69,81,24,115,Egitto,287,Sri Lanka (ex Ceylon),184,Filippine,132,0,0,0,"1395022,03",14,1,0
527,2016,Umbria - Molise,28,10686,11914,22600,3392,4440,11344,5273,937,198,81,71,229,600,739,1917,5307,Filippine,790,Egitto,611,Perù,287,3,1,0,"1192396,73",43,1,2910
528,2016,Viale Monza,16,14010,14731,28741,4534,6675,14693,6847,916,254,111,120,289,734,930,1945,6426,Filippine,1650,Egitto,744,Perù,675,9,6,2,"1135239,32",39,0,0
529,2016,Vigentina,5,6292,7295,13587,2184,1421,6384,2654,531,97,35,19,124,315,485,1196,3344,Filippine,190,Sri Lanka (ex Ceylon),174,Egitto,125,4,3,3,"3427070,6",84,0,902
530,2016,Villapizzone,71,20015,20826,40841,6713,12928,20157,9146,1509,385,168,227,412,1004,1268,3018,8420,"Cinese, Repubblica Popolare",2859,Filippine,1965,Egitto,1829,11,8,3,"3005623,49",64,4,0
531,2016,Washington,51,11938,14711,26649,4297,2546,13519,6245,1126,197,57,44,231,598,755,2273,6566,Filippine,504,Francia,197,Ucraina,171,4,3,3,"1306450,76",59,0,2440
532,2016,XXII Marzo,26,14345,16995,31340,4696,2971,15643,7098,1224,249,97,48,286,696,1052,2514,7725,Filippine,480,Perù,256,Sri Lanka (ex Ceylon),174,5,3,3,"1637499,71",68,0,1140
533,2017,Adriano,17,8778,8169,16947,3110,3921,7521,3001,308,139,58,139,73,784,462,665,2602,Egitto,563,Filippine,531,"Cinese, Repubblica Popolare",403,4,1,0,"2431560,11",34,0,1360
534,2017,Affori,80,12438,12455,24893,4215,7214,12023,5143,744,259,103,259,210,835,574,1556,4882,"Cinese, Repubblica Popolare",1808,Egitto,1183,Filippine,1108,6,3,2,"2070893,65",21,2,1550
535,2017,Baggio,55,14062,15599,29661,4694,5541,14894,6793,1255,219,107,219,371,738,612,2692,7821,Filippine,1068,Perù,713,Egitto,652,7,3,2,"3478599,96",55,0,0
536,2017,Bande Nere,52,20202,24028,44230,6215,7050,22522,10464,2383,340,126,340,678,1510,935,5027,12207,Filippine,1654,Egitto,594,Perù,544,13,7,6,"2663880,93",73,3,0
537,2017,Barona,46,7963,9055,17018,2371,2376,8062,3310,796,129,63,129,274,339,310,1692,5339,Egitto,563,Filippine,295,Marocco,198,3,3,1,"2006324,59",59,0,1240
538,2017,Bicocca,15,4310,4233,8543,1538,1444,4018,1669,142,110,36,110,39,395,280,367,1333,Egitto,211,Filippine,193,"Cinese, Repubblica Popolare",149,0,0,0,"1534521,13",39,3,3070
539,2017,Bovisa,77,7150,6767,13917,2163,4950,7566,4164,443,131,57,131,104,658,392,814,2377,Egitto,1213,"Cinese, Repubblica Popolare",873,Filippine,587,4,2,1,"1913132,63",27,1,3470
540,2017,Bovisasca,81,3381,3716,7097,1057,978,3340,1306,282,42,19,42,96,171,156,678,1974,"Cinese, Repubblica Popolare",113,Perù,105,Romania,97,3,1,1,"1576826,44",23,0,0
541,2017,Brera,2,8442,9757,18199,2987,2506,9150,4264,609,152,50,152,162,1004,629,1274,4190,Filippine,399,Sri Lanka (ex Ceylon),196,Romania,120,5,5,3,"1637395,23",63,4,1354
